timestamp,open,high,low,close,volume,returns
2024-01-08 16:00:00,44963.04,47248.99,44793.97,46979.35,24462.97732,0.04484372053135188
2024-01-08 20:00:00,46979.36,47207.16,46653.84,46951.04,9973.36893,-0.000602605187172589
2024-01-09 00:00:00,46951.04,47150.0,46230.0,46926.96,10102.12931,-0.0005128746881858381
2024-01-09 04:00:00,46926.96,46940.0,46599.43,46825.51,4707.40981,-0.002161870276702338
2024-01-09 08:00:00,46825.52,46874.94,46381.1,46615.99,6018.83491,-0.004474484100653764
2024-01-09 12:00:00,46616.0,47051.21,45450.0,46868.09,15811.82358,0.005408015575771197
2024-01-09 16:00:00,46868.08,46975.0,46500.0,46876.01,7310.48299,0.00016898491062899978
2024-01-09 20:00:00,46876.0,47972.0,44748.67,46110.0,25976.98557,-0.016341194568394446
2024-01-10 00:00:00,46110.0,46249.14,45622.0,46117.1,6964.52629,0.00015397961396645954
2024-01-10 04:00:00,46117.1,46186.0,45734.56,45757.98,4441.30134,-0.007787133189207318
2024-01-10 08:00:00,45757.98,45861.1,45000.0,45515.89,8371.11286,-0.0052906618692522
2024-01-10 12:00:00,45515.88,45662.01,44300.36,45546.4,17519.34998,0.0006703153558020869
2024-01-10 16:00:00,45546.39,46666.0,45173.97,46489.18,17808.51212,0.02069933079233488
2024-01-10 20:00:00,46489.19,47695.93,44800.0,46653.99,34806.60944,0.0035451259841536853
2024-01-11 00:00:00,46654.0,46750.0,46200.0,46502.16,7964.915,-0.003254384030176083
2024-01-11 04:00:00,46502.17,46507.08,45618.1,46101.4,7551.87335,-0.008618094299275625
2024-01-11 08:00:00,46101.4,47150.0,46052.0,47060.0,8538.48554,0.02079329478063574
2024-01-11 12:00:00,47059.99,48969.48,46463.19,46783.78,36318.80534,-0.005869528261793433
2024-01-11 16:00:00,46783.77,47022.07,45606.06,46692.3,19172.2659,-0.00195537855213912
2024-01-11 20:00:00,46692.29,46975.0,46084.69,46339.16,7923.98447,-0.007563131394255573
2024-01-12 00:00:00,46339.16,46515.53,45898.0,45994.0,5377.44001,-0.007448559706304647
2024-01-12 04:00:00,45994.01,46366.0,45742.49,46008.19,5766.26871,0.00030851850241342405
2024-01-12 08:00:00,46008.19,46267.0,45537.37,45954.35,7038.70566,-0.0011702264314246147
2024-01-12 12:00:00,45954.35,46109.0,44333.44,44462.01,19196.21655,-0.03247440122643441
2024-01-12 16:00:00,44462.0,44675.88,43212.0,43472.55,26388.04032,-0.022254054641254406
2024-01-12 20:00:00,43472.56,43981.1,41500.0,42782.73,22561.26582,-0.015867944254477795
2024-01-13 00:00:00,42782.74,42997.29,42436.12,42609.94,9945.53429,-0.0040387791989898725
2024-01-13 04:00:00,42609.94,43254.03,42555.84,43102.97,6237.82222,0.011570774331059797
2024-01-13 08:00:00,43102.97,43254.96,42509.11,42624.0,6962.30044,-0.011112227301274147
2024-01-13 12:00:00,42624.01,43257.0,42505.0,43154.48,6063.35625,0.012445570570570608
2024-01-13 16:00:00,43154.48,43185.0,42724.39,42786.25,4181.84325,-0.008532833671034967
2024-01-13 20:00:00,42786.25,43040.01,42699.52,42847.99,2727.61819,0.0014429869408980611
2024-01-14 00:00:00,42847.99,42890.23,42643.98,42681.82,2769.17313,-0.0038781282389208638
2024-01-14 04:00:00,42681.82,43060.0,42562.56,43011.44,3036.75324,0.007722725975602751
2024-01-14 08:00:00,43011.44,43079.0,42759.34,42829.99,2885.27669,-0.004218645086051631
2024-01-14 12:00:00,42829.99,43005.25,42710.0,42904.38,3635.86614,0.0017368670877577763
2024-01-14 16:00:00,42904.39,43010.84,42632.59,42660.0,4024.3682,-0.005695921954821381
2024-01-14 20:00:00,42660.0,42745.98,41720.0,41732.35,11876.97154,-0.02174519456165025
2024-01-15 00:00:00,41732.35,42640.0,41718.05,42565.99,5828.29771,0.019975870038471344
2024-01-15 04:00:00,42565.99,42824.68,42499.01,42714.78,4383.51739,0.0034955136718304303
2024-01-15 08:00:00,42714.78,42775.0,42540.0,42697.99,3812.52325,-0.00039307237448027443
2024-01-15 12:00:00,42698.0,42958.03,42163.32,42278.99,8595.73488,-0.00981310829854054
2024-01-15 16:00:00,42278.99,43400.43,42249.0,42992.67,12331.30651,0.016880251869782148
2024-01-15 20:00:00,42992.67,43114.45,42342.18,42511.1,5318.51329,-0.011201211741443395
2024-01-16 00:00:00,42511.1,42939.5,42466.88,42924.56,4025.27939,0.009725930404059113
2024-01-16 04:00:00,42924.57,42946.05,42606.92,42791.13,3648.24949,-0.0031084768253885064
2024-01-16 08:00:00,42791.14,43153.66,42720.06,42900.54,4849.24572,0.0025568382980305504
2024-01-16 12:00:00,42900.55,43314.73,42050.0,43252.67,17967.98589,0.008208055189981245
2024-01-16 16:00:00,43252.45,43434.0,42834.29,43166.11,7723.95687,-0.002001263737013148
2024-01-16 20:00:00,43166.1,43578.01,43060.69,43137.95,6831.02853,-0.0006523636250753695
2024-01-17 00:00:00,43137.94,43198.0,42844.98,42849.0,3711.95254,-0.00669827843001336
2024-01-17 04:00:00,42849.0,42925.49,42619.6,42655.94,3612.2361,-0.004505589395318421
2024-01-17 08:00:00,42655.95,42850.55,42564.0,42680.16,4412.74724,0.0005677989982169063
2024-01-17 12:00:00,42680.16,42926.02,42365.58,42482.79,9542.90182,-0.004624396909477468
2024-01-17 16:00:00,42482.8,42745.99,42200.69,42611.11,6233.49263,0.003020517249455512
2024-01-17 20:00:00,42611.1,42876.48,42450.0,42776.1,5752.88355,0.0038719948858407793
2024-01-18 00:00:00,42776.09,42784.4,42502.19,42592.05,2777.25237,-0.004302636285215211
2024-01-18 04:00:00,42592.04,42922.0,42589.0,42915.33,3393.11338,0.007590148865809443
2024-01-18 08:00:00,42915.32,42930.0,42387.68,42544.59,4867.13625,-0.008638871004836846
2024-01-18 12:00:00,42544.6,42810.0,42353.8,42619.32,5286.53164,0.0017565100521594879
2024-01-18 16:00:00,42619.31,42619.32,40831.99,41022.32,17408.6553,-0.037471268898706
2024-01-18 20:00:00,41022.33,41366.99,40683.28,41327.5,10174.82747,0.007439364716573804
2024-01-19 00:00:00,41327.51,41370.99,40752.26,41055.87,5747.52107,-0.006572621136047396
2024-01-19 04:00:00,41055.88,41576.0,41038.81,41284.25,5252.30425,0.005562663755511732
2024-01-19 08:00:00,41284.26,41509.69,41143.33,41475.37,4432.7711,0.004629368342648821
2024-01-19 12:00:00,41475.37,41488.2,40718.0,40894.71,9260.88788,-0.014000116213550462
2024-01-19 16:00:00,40894.71,41979.0,40280.0,41814.27,16100.60089,0.022486037925198543
2024-01-19 20:00:00,41814.27,42196.86,41517.6,41659.03,7548.6604,-0.003712608159845865
2024-01-20 00:00:00,41659.03,41700.0,41456.3,41634.65,2986.2123,-0.0005852272604521813
2024-01-20 04:00:00,41634.64,41774.0,41564.81,41650.95,2111.60902,0.00039150082923700147
2024-01-20 08:00:00,41650.95,41668.66,41459.02,41580.83,3106.35262,-0.0016835150218661443
2024-01-20 12:00:00,41580.82,41700.0,41478.0,41570.11,2908.6422,-0.00025781111151468306
2024-01-20 16:00:00,41570.1,41684.94,41526.36,41632.96,2143.21383,0.0015119036249844342
2024-01-20 20:00:00,41632.97,41872.56,41610.54,41696.04,2667.96496,0.001515145692259301
2024-01-21 00:00:00,41696.05,41730.0,41629.87,41680.82,1600.89363,-0.00036502267361604446
2024-01-21 04:00:00,41680.83,41691.11,41564.29,41648.51,1198.63686,-0.0007751766879825484
2024-01-21 08:00:00,41648.5,41826.97,41648.5,41719.89,1972.92769,0.0017138668346117214
2024-01-21 12:00:00,41719.9,41881.39,41605.0,41656.28,2810.15162,-0.0015246924188918598
2024-01-21 16:00:00,41656.27,41729.77,41525.0,41719.4,2101.04396,0.0015152577234454068
2024-01-21 20:00:00,41719.39,41811.1,41500.98,41580.33,2046.50925,-0.0033334611715413187
2024-01-22 00:00:00,41580.32,41689.65,41058.22,41197.04,5194.67726,-0.009218060558922936
2024-01-22 04:00:00,41197.04,41321.17,40684.0,41043.7,6720.50069,-0.003722112074071471
2024-01-22 08:00:00,41043.7,41047.51,40364.63,40815.99,8780.2842,-0.005547989094550454
2024-01-22 12:00:00,40815.92,41244.06,40350.0,40771.99,9333.27767,-0.0010780088881833239
2024-01-22 16:00:00,40772.0,40874.99,39431.58,39820.31,15416.76046,-0.02334151460353051
2024-01-22 20:00:00,39820.31,40343.18,39480.0,39568.02,9980.69883,-0.006335711600437111
2024-01-23 00:00:00,39568.02,40118.87,39511.1,40000.44,4446.81496,0.010928522579598532
2024-01-23 04:00:00,40000.43,40176.74,39665.02,39780.0,3852.36638,-0.005510939379666846
2024-01-23 08:00:00,39780.01,39860.0,38657.0,38845.56,16327.77748,-0.02349019607843139
2024-01-23 12:00:00,38845.56,39460.0,38555.0,39204.0,14222.94133,0.009227309375897885
2024-01-23 16:00:00,39204.0,39654.34,38925.2,39148.07,11699.79651,-0.0014266401387613703
2024-01-23 20:00:00,39148.07,39907.23,39032.02,39897.6,7406.93685,0.019146026866714072
2024-01-24 00:00:00,39897.59,40250.0,39570.43,39614.0,7508.24416,-0.007108196984279669
2024-01-24 04:00:00,39614.0,40191.97,39557.01,39981.09,6508.9298,0.009266673398293346
2024-01-24 08:00:00,39981.09,40555.0,39859.51,40209.34,6433.12337,0.005708948905595035
2024-01-24 12:00:00,40209.34,40298.86,39766.0,40050.71,8120.72045,-0.00394510330186959
2024-01-24 16:00:00,40050.72,40207.0,39615.76,39803.05,5715.16915,-0.006183660664192847
2024-01-24 20:00:00,39803.04,40175.11,39484.19,40084.88,5007.64168,0.007080613169091254
2024-01-25 00:00:00,40084.89,40178.84,39914.0,40012.01,3484.6591,-0.0018178924322586054
2024-01-25 04:00:00,40012.01,40135.37,39792.01,40130.0,3648.17041,0.002948864603402823
2024-01-25 08:00:00,40130.0,40300.24,39957.44,40178.07,4623.83661,0.0011978569648640747
2024-01-25 12:00:00,40178.07,40283.82,39623.4,39804.24,8152.9813,-0.009304329451364945
2024-01-25 16:00:00,39804.23,40044.91,39550.0,39989.25,7402.16761,0.004647997298780293
2024-01-25 20:00:00,39989.25,39995.99,39637.99,39961.09,3710.3035,-0.0007041892508612424
2024-01-26 00:00:00,39961.09,40245.0,39822.52,40067.52,3180.57719,0.002663340764728961
2024-01-26 04:00:00,40067.52,40220.0,39896.84,39969.99,3394.99518,-0.002434141169705528
2024-01-26 08:00:00,39970.0,41348.13,39962.14,41289.52,11523.32786,0.03301301801676715
2024-01-26 12:00:00,41289.52,41588.0,40914.5,41422.99,12152.14087,0.0032325393949845793
2024-01-26 16:00:00,41422.98,42193.8,41405.31,42064.49,11360.11294,0.015486569173302156
2024-01-26 20:00:00,42064.48,42246.82,41800.02,41823.51,5773.81322,-0.005728822576952619
2024-01-27 00:00:00,41823.51,41933.17,41708.0,41815.01,2776.36693,-0.00020323497477858776
2024-01-27 04:00:00,41815.01,41890.0,41602.01,41710.14,2385.06661,-0.0025079510922035864
2024-01-27 08:00:00,41710.15,41800.0,41394.34,41761.23,3747.33899,0.0012248820071092403
2024-01-27 12:00:00,41761.22,41894.87,41714.0,41814.0,2106.62255,0.0012636122068243605
2024-01-27 16:00:00,41813.99,41986.06,41745.26,41910.47,2256.20513,0.00230712201654959
2024-01-27 20:00:00,41910.48,42200.0,41910.47,42120.63,2952.81646,0.005014498763673991
2024-01-28 00:00:00,42120.63,42244.0,41925.0,42231.83,3931.90769,0.0026400364856842273
2024-01-28 04:00:00,42231.84,42842.68,42228.64,42388.82,7853.89698,0.0037173383204089916
2024-01-28 08:00:00,42388.82,42698.0,42323.14,42471.98,4448.08445,0.0019618380506936095
2024-01-28 12:00:00,42471.98,42544.0,42155.55,42258.01,3978.57176,-0.005037909699524223
2024-01-28 16:00:00,42258.0,42354.7,41721.08,41785.92,3819.55464,-0.011171609832076879
2024-01-28 20:00:00,41785.91,42073.81,41620.81,42031.06,3262.98286,0.005866569409025857
2024-01-29 00:00:00,42031.05,42504.0,41874.94,42331.2,3437.68599,0.007140909603517098
2024-01-29 04:00:00,42331.19,42345.36,41988.88,42053.46,2735.85224,-0.006561118040594116
2024-01-29 08:00:00,42053.45,42381.1,41961.1,42246.95,3204.92588,0.0046010482847309575
2024-01-29 12:00:00,42246.95,42647.27,41804.88,42641.75,6763.08424,0.009345053311540896
2024-01-29 16:00:00,42641.75,43313.8,42518.0,42995.99,11314.8288,0.008307351363393778
2024-01-29 20:00:00,42995.99,43333.0,42982.66,43302.7,4086.36492,0.00713345593391379
2024-01-30 00:00:00,43302.71,43787.35,43133.9,43519.71,6762.21682,0.005011465797744696
2024-01-30 04:00:00,43519.71,43570.09,43259.26,43358.25,3352.66111,-0.003710043104607097
2024-01-30 08:00:00,43358.24,43564.85,43215.76,43537.74,4124.1533,0.004139696597533327
2024-01-30 12:00:00,43537.75,43882.36,43114.13,43375.5,9820.25546,-0.003726422179929356
2024-01-30 16:00:00,43375.5,43599.0,43224.0,43547.98,5834.15697,0.00397643831195027
2024-01-30 20:00:00,43547.99,43760.0,42683.99,42941.1,7725.8018,-0.01393589323775768
2024-01-31 00:00:00,42941.1,43107.77,42655.07,42930.07,4913.47979,-0.0002568634711267448
2024-01-31 04:00:00,42930.06,43087.93,42871.1,43050.01,2839.50568,0.0027938458986906944
2024-01-31 08:00:00,43050.01,43091.1,42355.0,42647.98,6116.23013,-0.009338673788925944
2024-01-31 12:00:00,42647.98,43465.02,42521.31,43361.1,8138.75525,0.016721073307575107
2024-01-31 16:00:00,43361.11,43745.11,43041.1,43334.64,8260.76136,-0.0006102243716141764
2024-01-31 20:00:00,43334.63,43361.1,42276.84,42580.0,9602.40467,-0.017414244124331013
2024-02-01 00:00:00,42580.0,42687.63,41884.28,42015.65,6159.26638,-0.013253875058713005
2024-02-01 04:00:00,42015.65,42300.0,41889.95,42190.16,4812.74817,0.004153452344543007
2024-02-01 08:00:00,42190.15,42331.1,42026.52,42087.52,4002.75251,-0.0024327947559337204
2024-02-01 12:00:00,42087.52,42946.6,41944.89,42516.12,7858.34198,0.010183541344322533
2024-02-01 16:00:00,42516.12,43285.13,42364.0,43218.94,8083.56904,0.01653067119012741
2024-02-01 20:00:00,43218.94,43279.91,42872.91,43082.94,4314.36856,-0.003146768523244692
2024-02-02 00:00:00,43082.95,43432.63,43026.15,43037.25,4246.33741,-0.001060512583403117
2024-02-02 04:00:00,43037.25,43271.1,42943.71,43086.89,4064.36047,0.0011534194215476745
2024-02-02 08:00:00,43086.9,43199.0,42941.1,43148.41,4094.76501,0.0014278124970263928
2024-02-02 12:00:00,43148.42,43250.0,42546.79,43242.09,8493.53585,0.002171111287762262
2024-02-02 16:00:00,43242.1,43488.0,42783.09,43061.97,6362.66369,-0.004165386085640099
2024-02-02 20:00:00,43061.98,43238.01,42900.48,43200.0,2410.48175,0.0032053805248575262
2024-02-03 00:00:00,43199.99,43380.01,43142.0,43173.94,2223.22292,-0.0006032407407406959
2024-02-03 04:00:00,43173.95,43222.75,43040.0,43053.05,1346.11611,-0.0028000687451735784
2024-02-03 08:00:00,43053.05,43125.28,42973.66,42995.04,1810.42438,-0.001347407442678361
2024-02-03 12:00:00,42995.04,43190.0,42880.0,43119.06,2505.96267,0.002884518772397815
2024-02-03 16:00:00,43119.06,43270.0,43016.28,43061.09,2671.62087,-0.0013444170628952312
2024-02-03 20:00:00,43061.09,43104.68,42953.33,43011.09,1476.06303,-0.0011611410672605071
2024-02-04 00:00:00,43011.1,43068.79,42880.01,43027.16,1456.91888,0.00037362456984957326
2024-02-04 04:00:00,43027.16,43029.17,42720.07,42845.03,2208.36902,-0.004232907772672045
2024-02-04 08:00:00,42845.03,43119.04,42741.6,43060.1,2577.95374,0.005019718739839751
2024-02-04 12:00:00,43060.09,43115.76,42845.51,42943.21,2544.71311,-0.0027145779967998607
2024-02-04 16:00:00,42943.2,42969.79,42573.17,42636.44,3608.11375,-0.00714362060963758
2024-02-04 20:00:00,42636.43,42985.73,42222.0,42582.88,4670.82554,-0.0012562024409168426
2024-02-05 00:00:00,42582.88,42729.02,42258.1,42718.31,3709.0102,0.0031803861082200235
2024-02-05 04:00:00,42718.31,43176.39,42642.0,43071.88,4182.30255,0.008276778739608304
2024-02-05 08:00:00,43071.87,43268.98,42954.54,43194.08,4074.55774,0.0028371178597266233
2024-02-05 12:00:00,43194.08,43569.76,42600.11,42644.03,8010.04502,-0.012734383971136798
2024-02-05 16:00:00,42644.04,42869.66,42501.0,42765.36,5069.38976,0.002845181377088446
2024-02-05 20:00:00,42765.35,42798.37,42330.52,42708.7,4422.45378,-0.0013249040812471913
2024-02-06 00:00:00,42708.7,42960.01,42574.0,42851.11,2897.16519,0.0033344494213123355
2024-02-06 04:00:00,42851.1,42926.73,42667.0,42890.0,2201.29331,0.0009075610876825291
2024-02-06 08:00:00,42889.99,43119.9,42670.61,42826.96,5579.6774,-0.0014698064816973666
2024-02-06 12:00:00,42826.96,43270.89,42658.0,43244.89,5949.73363,0.009758572637422747
2024-02-06 16:00:00,43244.89,43399.98,43000.0,43278.78,5091.59374,0.0007836764066229129
2024-02-06 20:00:00,43278.79,43322.0,43032.71,43098.95,2956.39106,-0.004155154096303071
2024-02-07 00:00:00,43098.96,43192.0,42788.0,42800.0,2968.09769,-0.006936363878934371
2024-02-07 04:00:00,42799.99,43051.1,42794.67,42918.03,2473.25345,0.0027577102803737485
2024-02-07 08:00:00,42918.02,43200.0,42838.01,42928.29,3301.4154,0.00023906036693666088
2024-02-07 12:00:00,42928.28,43325.03,42890.51,43071.08,5174.63854,0.003326244767727804
2024-02-07 16:00:00,43071.08,43710.0,43013.75,43615.47,9646.8143,0.012639339436113506
2024-02-07 20:00:00,43615.47,44396.5,43615.47,44349.6,10828.37977,0.01683187181062129
2024-02-08 00:00:00,44349.6,44780.0,44331.1,44540.99,8836.19603,0.004315484243375245
2024-02-08 04:00:00,44540.98,44633.78,44427.01,44513.24,3474.51592,-0.0006230216256980503
2024-02-08 08:00:00,44513.25,44885.0,44513.24,44698.97,5858.27712,0.004172466439198885
2024-02-08 12:00:00,44698.97,45467.14,44606.0,45432.3,11913.40369,0.01640597087583906
2024-02-08 16:00:00,45432.3,45498.0,44890.0,45284.14,8933.58857,-0.003261115990165653
2024-02-08 20:00:00,45284.13,45614.3,45227.0,45288.65,6423.64098,9.95933675675964e-05
2024-02-09 00:00:00,45288.66,46384.27,45242.12,46060.74,9482.53987,0.017048200818527315
2024-02-09 04:00:00,46060.74,46425.03,45855.0,46202.0,6811.23297,0.0030668200293786363
2024-02-09 08:00:00,46202.01,47299.88,46201.53,47180.02,11572.91301,0.021168347690576184
2024-02-09 12:00:00,47180.01,47719.44,46652.0,47159.99,21197.65997,-0.00042454411846371
2024-02-09 16:00:00,47159.99,48200.0,47134.0,47509.48,16961.19039,0.007410731003123727
2024-02-09 20:00:00,47509.48,47693.28,47035.92,47132.77,7477.94479,-0.007929154349826772
2024-02-10 00:00:00,47132.78,47504.0,47044.88,47376.62,3901.03702,0.0051736827689101705
2024-02-10 04:00:00,47376.62,47430.03,47145.4,47151.72,2155.29282,-0.00474706722429763
2024-02-10 08:00:00,47151.72,47274.0,46800.0,47182.0,4546.93534,0.0006421823000306581
2024-02-10 12:00:00,47182.01,47378.41,47105.44,47353.48,3624.87877,0.0036344368615151
2024-02-10 16:00:00,47353.48,47660.0,47154.52,47531.09,3381.00187,0.003750727507249696
2024-02-10 20:00:00,47531.09,48170.0,47454.37,47751.09,7193.21354,0.004628549439956053
2024-02-11 00:00:00,47751.08,48557.0,47557.16,48519.61,6452.94117,0.016094292297830437
2024-02-11 04:00:00,48519.6,48592.66,48061.1,48179.52,4752.43271,-0.007009330866427077
2024-02-11 08:00:00,48179.51,48438.81,47922.33,48411.71,3906.99024,0.004819267605820965
2024-02-11 12:00:00,48411.71,48469.07,47931.82,48150.43,5466.21997,-0.005397041335660324
2024-02-11 16:00:00,48150.43,48394.29,47948.38,48284.0,4641.41321,0.0027740146868886484
2024-02-11 20:00:00,48283.99,48375.0,47971.18,48299.99,4738.81107,0.0003311656035125399
2024-02-12 00:00:00,48300.0,48826.81,48009.52,48145.0,7723.68614,-0.0032089033558805324
2024-02-12 04:00:00,48145.0,48382.27,47755.81,48203.98,4444.91925,0.0012250493301486642
2024-02-12 08:00:00,48203.98,48311.15,47710.01,47903.03,5444.77082,-0.006243260411277318
2024-02-12 12:00:00,47903.04,49950.0,47841.0,49917.8,16721.55061,0.042059343636509094
2024-02-12 16:00:00,49917.8,50334.82,49372.22,49532.03,17277.9458,-0.007728105004627728
2024-02-12 20:00:00,49532.02,50271.02,49532.02,49917.27,7397.09443,0.00777759360963004
2024-02-13 00:00:00,49917.28,50368.61,49724.33,49789.99,6175.21021,-0.002549818930402181
2024-02-13 04:00:00,49790.0,50117.84,49789.99,49983.09,4055.06807,0.0038782895919440286
2024-02-13 08:00:00,49983.09,50247.0,49650.0,49988.12,8824.89385,0.00010063403443050234
2024-02-13 12:00:00,49988.12,49996.0,48400.0,48727.47,19358.47315,-0.025218992032506993
2024-02-13 16:00:00,48727.47,49268.21,48300.95,49036.73,10392.26078,0.0063467280365674394
2024-02-13 20:00:00,49036.74,49775.0,49011.1,49699.59,6745.661,0.013517622402635654
2024-02-14 00:00:00,49699.6,49712.94,49333.0,49518.61,3206.45301,-0.003641478732520631
2024-02-14 04:00:00,49518.61,49877.22,49225.01,49838.93,3998.92481,0.006468679149111756
2024-02-14 08:00:00,49838.93,51723.08,49741.19,51555.12,19901.12485,0.034434728032885165
2024-02-14 12:00:00,51555.12,52043.71,51276.24,51590.0,15434.55068,0.0006765574398817087
2024-02-14 16:00:00,51590.0,51750.0,51200.24,51678.0,8869.42094,0.0017057569296374808
2024-02-14 20:00:00,51677.99,51888.0,51464.0,51795.17,5635.89972,0.0022673091063896145
2024-02-15 00:00:00,51795.17,52500.0,51717.58,52343.32,9485.19698,0.010583033128378494
2024-02-15 04:00:00,52343.32,52364.55,51634.01,51776.61,6158.65559,-0.01082678744871357
2024-02-15 08:00:00,51776.6,52498.12,51650.0,52330.0,6781.21145,0.010688030753654987
2024-02-15 12:00:00,52330.0,52816.62,51721.31,51948.23,13915.59154,-0.007295432830116466
2024-02-15 16:00:00,51948.24,52380.0,51725.0,52002.01,9258.37794,0.001035261451641345
2024-02-15 20:00:00,52002.01,52011.1,51314.0,51880.0,8216.99705,-0.0023462554620484743
2024-02-16 00:00:00,51880.01,52328.0,51803.6,52280.25,4925.24862,0.00771491904394761
2024-02-16 04:00:00,52280.25,52343.28,51700.0,51731.99,5910.92632,-0.01048694296603403
2024-02-16 08:00:00,51732.0,52435.86,51566.0,52213.86,8723.49444,0.009314739293810215
2024-02-16 12:00:00,52213.87,52572.08,51592.88,51888.01,10491.97637,-0.006240680156571421
2024-02-16 16:00:00,51888.01,52245.0,51655.0,51756.29,4781.76179,-0.002538544068273252
2024-02-16 20:00:00,51756.29,52208.43,51681.1,52124.11,2938.84564,0.007106769051645756
2024-02-17 00:00:00,52124.1,52162.82,51846.84,51968.75,1748.64047,-0.002980578469349404
2024-02-17 04:00:00,51968.75,52057.54,51792.0,51911.33,1813.90033,-0.0011048947684906274
2024-02-17 08:00:00,51911.34,51911.34,51500.0,51690.48,3811.13615,-0.00425436990344874
2024-02-17 12:00:00,51690.47,51735.68,50625.0,50984.56,9664.71243,-0.013656673337140712
